(NADA).ET	(NNMT).ET	(NAMPT).ET	(NAMPT).Km	(NNMT).Km	Values[cell division rate]	[NAD]	(SIRT).Flux	(NAM import).v	[NAM]	[NMN]	(SIRT).ET	(NAD-consumption without Nam inhibition).ET	Values[scaling].InitialValue
10	10	0	5e-06	0.4	2.82828e-06	-0.0006215400000000001	-0.00012811699999999997	0.000144544	0.000715031	0.00109879	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.0005687800000000001	-0.00011696099999999995	0.000151356	0.000748793	0.00114813	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00051369	-0.00010536699999999998	0.000158489	0.000784151	0.00119957	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00045618000000000004	-9.332599999999997e-05	0.000165959	0.000821183	0.00125318	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00039614999999999984	-8.082599999999999e-05	0.00017378	0.000859968	0.00130906	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00033354	-6.785900000000003e-05	0.00018197	0.000900588	0.00136728	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00026822999999999994	-5.441199999999999e-05	0.000190546	0.000943132	0.00142793	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00020015000000000007	-4.047799999999999e-05	0.000199526	0.00098769	0.00149109	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-0.00012918999999999995	-2.604500000000004e-05	0.00020893	0.00103436	0.00155685	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	-5.527000000000006e-05	-1.1105000000000023e-05	0.000218776	0.00108324	0.00162531	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	2.172000000000003e-05	4.349000000000009e-06	0.000229087	0.00113444	0.00169656	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00010187	2.0326999999999997e-05	0.000239883	0.00118806	0.00177068	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00018528999999999985	3.6835000000000036e-05	0.000251189	0.00124422	0.00184777	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00027208000000000006	5.3879999999999965e-05	0.000263027	0.00130305	0.00192793	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.0003623500000000002	7.146799999999999e-05	0.000275423	0.00136467	0.00201125	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00045619	8.9603e-05	0.000288403	0.00142922	0.00209784	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00055371	0.00010828900000000002	0.000301995	0.00149683	0.00218779	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.0006550299999999998	0.00012753	0.000316228	0.00156765	0.00228119	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.0007602300000000002	0.00014732600000000003	0.000331131	0.00164183	0.00237815	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00086943	0.000167679	0.000346737	0.00171954	0.00247877	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.0009827299999999998	0.00018858700000000004	0.000363078	0.00180095	0.00258315	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00110025	0.00021004599999999997	0.000380189	0.00188623	0.00269137	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.0012220599999999999	0.000232055	0.000398107	0.00197556	0.00280354	10	200	0.001
10	10	0	5e-06	0.4	2.82828e-06	0.00134828	0.00025460400000000007	0.000416869	0.00206915	0.00291975	10	200	0.001
